"","pi","xi1","xi2","eta1","eta2","ppv1","ppv2","p11","p12","p13","p14","p15","p16","p17","p18","p19","p01","p02","p03","p04","p05","p06","p07","p08","p09","N100","N200","N350","N500"
"22",0.1,0.7,0.95,0.983266177249607,0.998929963186189,0.75,0.85,0.0528067560854446,0.00934923000496771,0.00163934426229508,0.0023438111856729,0.000846988420911611,0.00301387003689717,0.0264180108914477,0.00323520341155542,0.000346785700807747,0,0,0,0,0.000652991791485036,0.014407448683869,0,0.0003100413409447,0.884629518183701,5e-04,0.0369,0.1191,0.189
"23",0.1,0.7,0.95,0.992628887036505,0.99751475392304,0.85,0.95,0.0643630829827231,0.000566944170918748,0.000208874168233223,0.00108130902661892,0.00052064071224326,0.00325914884404795,0.0269304933864587,0.00153752972103721,0.00153197698771883,0,0,0,0,7.27570424085e-05,0.00656124462473717,0,0.00216396442685551,0.891202033905999,3e-04,0.0188,0.1319,0.2627
"24",0.1,0.7,0.95,0.986569153801538,0.992287270280261,0.65,0.85,0.0478928384473622,0.0038464572293174,0.00161774934924311,0.0126540838863254,0.000908456861565831,0.00308041422600486,0.0261033159019129,0.00359484767351634,0.000301836424752025,0,0,0,0,0.00332163464672675,0.00876612693188905,0,0.00361982210103851,0.884292416320346,4e-04,0.0707,0.3464,0.5624
"25",0.1,0.7,0.95,0.987343080162666,0.996730227503124,0.75,0.95,0.0603336093694546,0.000354903584526204,0.000354903584526204,0.00866893217991301,0.000286109975472572,1.53695441369564e-06,0.0240431139354617,0.00131333095517187,0.0046435594610601,0,0,0,0,0.000174045196793204,0.0112171826568077,0,0.00276875005039556,0.885840022096004,9e-04,0.0784,0.4434,0.7086
"26",0.1,0.6,0.5,0.982100316155702,0.993853463720168,0.65,0.75,0.00456422333190535,0.00285048724853765,0.0420566044684684,0.00852355086280501,0.000768789298795382,0.00123634478948494,0.0285611377941762,0.00473181146378046,0.00670705074204667,0,0,0,0,0.00215642034067842,0.0139532951191899,0,0.00337546231117025,0.880514822228961,0,0.0044,0.0421,0.0808
"27",0.1,0.6,0.5,0.99780304201801,0.993458978290437,0.75,0.85,0.017965712966903,0.00124771912616388,0.0272695145435007,6.45560961438906e-05,0.000757292666303332,0.0126952045993736,0.0294736125447689,0.000491106599716976,0.0100352808571258,0,0,0,0,0.000853388219810292,0.00112387396398073,0,0.00503353131879658,0.892989206497412,0,0.0083,0.0713,0.1291
"28",0.1,0.6,0.5,0.99581359365955,0.999137001974224,0.85,0.95,0.0146636900719815,0.000246163248675811,0.0392927475213907,0.00017044746830879,4.1519255100859e-05,0.00558543242304188,0.0334037257717485,0.00147445418418453,0.00512182005556738,0,0,0,0,0.000323688358342955,0.00344407734806218,0,0.000453009864855747,0.895779224428739,1e-04,0.0029,0.0716,0.1913
"29",0.1,0.6,0.5,0.993889224049635,0.992102878137181,0.65,0.85,0.0125099800349214,0.000847489038240188,0.0292173348573444,0.00925097438541682,0.000121324254234975,0.00805289737484645,0.0267803438047182,0.000489888482468483,0.0127297677678092,0,0,0,0,9.77351345845534e-05,0.00540196322074382,0,0.00700967454195234,0.887490627102719,0,0.0106,0.1273,0.2754
"30",0.1,0.6,0.5,0.991375427879393,0.999683577253018,0.75,0.95,0.0389140645095729,0.00116862867141528,0.0107388929995544,0.00337066938482388,0.00061853520669964,0.00518920922474604,0.00548580755427316,0.000442294673215132,0.0340718977756996,0,0,0,0,0.000184949753995745,0.00757716515455054,0,9.98307182884517e-05,0.892138054373165,0,0.0163,0.2721,0.5499
"31",0.1,0.85,0.75,0.980306494721638,0.992316256616808,0.65,0.75,0.0534706086514184,0.00646193709745364,0.00683815483744479,0.00131034811842251,0.00346798737249579,0.0134509639212382,0.00665557001381381,0.00363354874639589,0.00471088124131701,0,0,0,0,0.000658237710198462,0.017065917040327,0,0.00625713133467443,0.8760187139148,0.0029,0.0543,0.1359,0.1957
"32",0.1,0.85,0.75,0.992787247666274,0.990012763362029,0.75,0.85,0.0585527007509311,0.00233524616925554,0.00773066089680093,0.00531150474130035,0.000117837321559351,0.0109520501118754,0.00752603053581664,0.00115668048113707,0.00631728899132367,0,0,0,0,0.0052982953619326,0.00119318173842065,0,0.00369021761224164,0.889818305287405,1e-04,0.0201,0.1207,0.2187
"33",0.1,0.85,0.75,0.986672438972358,0.998742216887573,0.85,0.95,0.0625155088706462,0.00142467694487655,0.0185053983704776,0.00141605789514547,5.08763315621127e-05,0.00108748158714016,0.00839383779533313,0.00119904216243656,0.00540712004238222,0,0,0,0,9.62821825184479e-05,0.0118985227423593,0,0.00103572261866547,0.886969472456457,1e-04,0.0342,0.1908,0.3246
"34",0.1,0.85,0.75,0.987701619665733,0.997584227853804,0.65,0.85,0.0429517399101925,0.00566244042716897,0.013830372158171,0.00924216925848051,0.0037303560729682,0.00958292217300523,0.013404156523167,9.13780802279385e-06,0.00158670566882373,0,0,0,0,0.00118546470407421,0.00988307759676565,0,0.000988730227502344,0.887942727471658,7e-04,0.0923,0.3866,0.5919
"35",0.1,0.85,0.75,0.978146601413027,0.999841386406721,0.75,0.95,0.0615407157771347,0.00164841202974468,0.0153119161874061,0.000914785721388088,5.9659938351397e-05,0.00552451029133937,0.00893011312373054,0.00190631340965061,0.0041635735212545,0,0,0,0,4.93518066380094e-06,0.0196631235476116,0,0.000137817053287081,0.880194124218438,0.0048,0.2243,0.5997,0.7869
"36",0.1,0.95,0.85,0.999151636473252,0.992372167208426,0.65,0.75,0.0387541073170572,0.0110209311239305,0.0124712542221595,0.0297798521333278,0.00218908760480773,0.000784767254553715,0.000364827683927385,0.0028911941369493,0.00174397852328677,0,0,0,0,2.89069408025977e-05,0.0007346202332702,0,0.00683614257161402,0.892400330254313,0,0.0066,0.0423,0.0861
"37",0.1,0.95,0.85,0.989415965390314,0.989735891516126,0.75,0.85,0.0640292578668835,0.00152420202914717,0.0128407634634298,0.0131948062742768,0.00265904842238773,0.000751921941728743,0.00287797884900298,0.000714706558301803,0.00140731459484146,0,0,0,0,0.00424622294913035,0.00527940819958705,0,0.00499147468635597,0.885482894164927,1e-04,0.0139,0.1099,0.23
"38",0.1,0.95,0.85,0.991434769787205,0.998728895433014,0.85,0.95,0.0813381184311715,0.00055541314192942,0.00540886952063573,0.000255045427299347,0.0018339929422363,0.00560856051767601,0.000243630546301984,0.000773799511061463,0.00398256996168825,0,0,0,0,0.000363376451887998,0.00734533073962762,0,0.000780617658399096,0.891510675150085,3e-04,0.048,0.2761,0.4602
"39",0.1,0.95,0.85,0.97899133057741,0.994990140625353,0.65,0.85,0.0633754835729546,0.0021017379756337,0.00856285004907905,0.0117160760360171,0.00662155757990627,0.00262229477120741,0.000990982812633129,0.000194162022855299,0.00381485517971353,0,0,0,0,0.00416981021079044,0.0147379922695406,0,0.000339063226391545,0.880753134293277,0.001,0.1708,0.6337,0.849
"40",0.1,0.95,0.85,0.975226287979361,0.996784944041154,0.75,0.95,0.0800198807157058,0.000497017892644135,0.00745526838966203,0.00122979592719439,0.000389536475330499,0.00540841198348175,0.00224919620191352,0.000614572787211692,0.00213631962685622,0,0,0,0,0.00159160314396967,0.0207047376746055,0,0.00130194721899213,0.876401711962433,0.0126,0.3501,0.7615,0.9191
"41",0.1,0.7,0.5,0.976359413280928,0.990558954088354,0.65,0.75,0.0246343060912597,0.00227421585037479,0.032421221162943,0.00556522633921298,0.00166070698668862,0.00344432344055041,0.0136731735598885,0.00219237117257534,0.0141344553965066,0,0,0,0,0.00702127261959273,0.0142552554275722,0,0.001475668700889,0.877247803251946,0,0.0088,0.0707,0.141
"42",0.1,0.7,0.5,0.997022573451977,0.993811404974743,0.75,0.85,0.00434675921057244,0.0014722894100326,0.0486907140603639,0.0146032442512581,0.000276810322368331,0.000610182506273225,0.028284271732491,0.00101662507327752,0.000699103433362921,0,0,0,0,0.00261540403997118,6.4279853249416e-05,0,0.00295433148276014,0.894365984624019,0,0,0.0135,0.0608
"43",0.1,0.7,0.5,0.994073060359418,0.997978100383059,0.85,0.95,0.0238420464423196,0.000455316859141521,0.0397367440705327,0.0007483640797254,0.000172375995891806,0.00504515109927236,0.0246383136504393,0.000143582972482313,0.00521810483019493,0,0,0,0,0.00144453912776943,0.00388970654875453,0,0.000375170527477264,0.894290583795999,0,0.0031,0.0979,0.2468
"44",0.1,0.7,0.5,0.994088193465076,0.995281784498366,0.65,0.85,0.0238531894382921,0.00195739578190026,0.0231478215889586,0.0132975182449692,0.00144532274070526,0.00629875219097476,0.00895872717548911,0.000487846618644143,0.0205534262200666,0,0,0,0,0.00312565500619733,0.00219497087523435,0,0.00112073894527365,0.893558635173295,0,0.0048,0.1329,0.3399
